,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won
3631,2013,3773,5172,0,-5,-4,59,63,0
3632,2013,4901,5172,0,-1,10,71,61,1
3633,2013,6892,5172,0,-13,-29,49,78,0
3634,2013,2807,5240,0,1,-20,59,79,0
3635,2013,4177,5240,0,3,-2,85,87,0
3636,2013,4624,5240,0,3,6,82,76,1
3637,2013,7534,5240,0,-9,-15,56,71,0
3638,2013,8690,5240,0,0,-5,56,61,0
3639,2013,9912,5240,0,-1,-25,53,78,0
3640,2013,2368,5274,0,1,10,71,61,1
3641,2013,5105,5274,0,-3,-22,48,70,0
3642,2013,9946,5274,0,-11,-11,54,65,0
3643,2013,2807,5308,0,8,14,78,64,1
3644,2013,9430,5308,0,5,-20,63,83,0
3645,2013,4326,5342,0,-1,2,76,74,1
3646,2013,10692,5342,0,7,-11,46,57,0
3647,2013,1739,5410,0,1,12,84,72,1
3648,2013,8690,5541,0,9,47,81,34,1
3649,2013,8535,5743,0,0,13,67,54,1
3650,2013,4458,5912,0,0,-1,72,73,0
3651,2013,4624,5912,0,15,31,79,48,1
3652,2013,8774,5957,0,-1,4,76,72,1
3653,2013,3432,6108,0,-11,6,68,62,1
3654,2013,8501,6142,0,9,20,64,44,1
3655,2013,4177,6309,0,7,12,70,58,1
3656,2013,10048,6309,0,-1,-7,71,78,0
3657,2013,2807,6536,0,11,32,79,47,1
3658,2013,3982,6570,0,-3,18,76,58,1
3659,2013,316,6657,0,-4,-3,70,73,0
3660,2013,3914,6657,0,-13,-25,70,95,0
3661,2013,3982,6657,0,-8,-3,75,78,0
3662,2013,10592,6657,0,-7,4,70,66,1
3663,2013,7721,6692,0,3,15,70,55,1
3664,2013,6824,6726,0,-7,13,68,55,1
3665,2013,4624,6824,0,11,8,77,69,1
3666,2013,6726,6824,0,7,-13,55,68,0
3667,2013,8501,6824,0,8,-17,57,74,0
3668,2013,5172,6892,0,13,29,78,49,1
3669,2013,10592,7028,0,-1,18,73,55,1
3670,2013,5240,7534,0,9,15,71,56,1
3671,2013,2773,7721,0,-8,10,81,71,1
3672,2013,6692,7721,0,-3,-15,55,70,0
3673,2013,3296,8267,0,15,6,64,58,1
3674,2013,6142,8501,0,-9,-20,44,64,0
3675,2013,6824,8501,0,-8,17,74,57,1
3676,2013,5105,8535,0,5,2,54,52,1
3677,2013,5743,8535,0,0,-13,54,67,0
3678,2013,1167,8690,0,-8,-6,60,66,0
3679,2013,3846,8690,0,3,-11,50,61,0
3680,2013,4901,8690,0,1,-16,39,55,0
3681,2013,5240,8690,0,0,5,61,56,1
3682,2013,5541,8690,0,-9,-47,34,81,0
3683,2013,3846,8774,0,8,6,58,52,1
3684,2013,5957,8774,0,1,-4,72,76,0
3685,2013,5308,9430,0,-5,20,83,63,1
3686,2013,1167,9657,0,-7,3,64,61,1
3687,2013,67,9912,0,-7,-46,42,88,0
3688,2013,5240,9912,0,1,25,78,53,1
3689,2013,5274,9946,0,11,11,65,54,1
3690,2013,6309,10048,0,1,7,78,71,1
3691,2013,4177,10252,0,15,7,64,57,1
3692,2013,3296,10592,0,8,-6,70,76,0
3693,2013,4326,10592,0,-4,-14,58,72,0
3694,2013,4624,10592,0,8,4,72,68,1
3695,2013,6657,10592,0,7,-4,66,70,0
3696,2013,7028,10592,0,1,-18,55,73,0
3697,2013,5342,10692,0,-7,11,57,46,1
3698,2014,2808,174,0,15,12,67,55,1
3699,2014,5710,174,0,0,-7,64,71,0
3700,2014,10693,249,0,13,40,75,35,1
3701,2014,3297,317,0,-7,-23,61,84,0
3702,2014,7722,317,0,-3,-6,64,70,0
3703,2014,10463,317,0,-15,-9,59,68,0
3704,2014,10693,317,0,-1,1,64,63,1
3705,2014,8911,351,0,3,2,87,85,1
3706,2014,1909,651,0,3,-30,55,85,0
3707,2014,6007,651,0,-5,-14,60,74,0
3708,2014,10693,651,0,4,17,69,52,1
3709,2014,6825,1076,0,3,19,87,68,1
3710,2014,9264,1134,0,0,-12,69,81,0
3711,2014,10593,1134,0,15,27,64,37,1
3712,2014,3433,1477,0,-7,4,61,57,1
3713,2014,10083,1611,0,15,11,70,59,1
3714,2014,7029,1706,0,-1,29,77,48,1
3715,2014,2808,1808,0,6,-10,53,63,0
3716,2014,3983,1808,0,4,-5,76,81,0
3717,2014,4293,1808,0,-1,-6,54,60,0
3718,2014,5275,1808,0,3,-6,54,60,0
3719,2014,8468,1808,0,-3,-8,81,89,0
3720,2014,10049,1808,0,5,-12,65,77,0
3721,2014,651,1909,0,-3,30,85,55,1
3722,2014,9465,1909,0,-11,-10,66,76,0
3723,2014,2808,2111,0,10,10,62,52,1
3724,2014,6658,2111,0,5,-1,59,60,0
3725,2014,8604,2111,0,1,-10,72,82,0
3726,2014,8691,2111,0,8,-2,53,55,0
3727,2014,5275,2145,0,9,15,93,78,1
3728,2014,5140,2369,0,-11,7,78,71,1
3729,2014,4178,2471,0,13,11,80,69,1
3730,2014,174,2808,0,-15,-12,55,67,0
3731,2014,1808,2808,0,-6,10,63,53,1
3732,2014,2111,2808,0,-10,-10,52,62,0
3733,2014,7029,2808,0,-8,-16,45,61,0
3734,2014,9431,2808,0,-3,-11,68,79,0
3735,2014,5106,3043,0,1,5,71,66,1
3736,2014,317,3297,0,7,23,84,61,1
3737,2014,6727,3297,0,-1,-8,77,85,0
3738,2014,1477,3433,0,7,-4,57,61,0
3739,2014,5275,3433,0,8,7,80,73,1
3740,2014,8809,3949,0,0,13,78,65,1
3741,2014,1808,3983,0,-4,5,81,76,1
3742,2014,5924,3983,0,-11,-18,75,93,0
3743,2014,6310,3983,0,-3,-2,83,85,0
3744,2014,2471,4178,0,-13,-11,69,80,0
3745,2014,8604,4178,0,-8,3,60,57,1
3746,2014,4293,4212,0,1,7,56,49,1
3747,2014,1808,4293,0,1,6,60,54,1
3748,2014,4212,4293,0,-1,-7,49,56,0
3749,2014,4625,4293,0,4,-5,69,74,0
3750,2014,5241,4293,0,6,-3,72,75,0
3751,2014,10593,4293,0,7,-2,76,78,0
3752,2014,10693,4293,0,6,-1,73,74,0
3753,2014,4293,4625,0,-4,5,74,69,1
3754,2014,4834,4625,0,-9,-7,64,71,0
3755,2014,8502,4625,0,-1,-15,51,66,0
3756,2014,4625,4834,0,9,7,71,64,1
3757,2014,8809,5004,0,-5,19,86,67,1
3758,2014,3043,5106,0,-1,-5,66,71,0
3759,2014,10083,5106,0,7,18,78,60,1
3760,2014,2369,5140,0,11,-7,71,78,0
3761,2014,8809,5140,0,3,20,83,63,1
3762,2014,4293,5241,0,-6,3,75,72,1
3763,2014,8809,5241,0,-9,-2,71,73,0
3764,2014,8911,5241,0,-5,-14,65,79,0
3765,2014,10716,5241,0,-13,-17,40,57,0
3766,2014,1808,5275,0,-3,6,60,54,1
3767,2014,2145,5275,0,-9,-15,78,93,0
3768,2014,3433,5275,0,-8,-7,73,80,0
3769,2014,10083,5275,0,3,-2,59,61,0
3770,2014,174,5710,0,0,7,71,64,1
3771,2014,6693,5805,0,7,-5,75,80,0
3772,2014,7722,5805,0,8,19,63,44,1
3773,2014,3983,5924,0,11,18,93,75,1
3774,2014,8502,5958,0,7,3,83,80,1
3775,2014,10815,5958,0,0,-15,59,74,0
3776,2014,651,6007,0,5,14,74,60,1
3777,2014,8604,6109,0,-3,5,58,53,1
3778,2014,7722,6143,0,9,4,73,69,1
3779,2014,3983,6310,0,3,2,85,83,1
3780,2014,7196,6310,0,-5,-2,77,79,0
3781,2014,2111,6658,0,-5,1,60,59,1
3782,2014,5805,6693,0,-7,5,80,75,1
3783,2014,3297,6727,0,1,8,85,77,1
3784,2014,1076,6825,0,-3,-19,68,87,0
3785,2014,10693,6825,0,5,8,85,77,1
3786,2014,1706,7029,0,1,-29,48,77,0
3787,2014,2808,7029,0,8,16,61,45,1
3788,2014,6310,7196,0,5,2,79,77,1
3789,2014,317,7722,0,3,6,70,64,1
3790,2014,5805,7722,0,-8,-19,44,63,0
3791,2014,6143,7722,0,-9,-4,69,73,0
3792,2014,9431,8020,0,8,17,77,60,1
3793,2014,9913,8020,0,7,-2,75,77,0
3794,2014,1808,8468,0,3,8,89,81,1
3795,2014,4625,8502,0,1,15,66,51,1
3796,2014,5958,8502,0,-7,-3,80,83,0
3797,2014,2111,8604,0,-1,10,82,72,1
3798,2014,4178,8604,0,8,-3,57,60,0
3799,2014,6109,8604,0,3,-5,53,58,0
3800,2014,2111,8691,0,-8,2,55,53,1
3801,2014,10287,8691,0,-11,-24,53,77,0
3802,2014,3949,8809,0,0,-13,65,78,0
3803,2014,5004,8809,0,5,-19,67,86,0
3804,2014,5140,8809,0,-3,-20,63,83,0
3805,2014,5241,8809,0,9,2,73,71,1
3806,2014,351,8911,0,-3,-2,85,87,0
3807,2014,5241,8911,0,5,14,79,65,1
3808,2014,9431,9196,0,9,17,76,59,1
3809,2014,1134,9264,0,0,12,81,69,1
3810,2014,2808,9431,0,3,11,79,68,1
3811,2014,8020,9431,0,-8,-17,60,77,0
3812,2014,9196,9431,0,-9,-17,59,76,0
3813,2014,1909,9465,0,11,10,76,66,1
3814,2014,8020,9913,0,-7,2,77,75,1
3815,2014,1808,10049,0,-5,12,77,65,1
3816,2014,10559,10049,0,-13,-20,53,73,0
3817,2014,1611,10083,0,-15,-11,59,70,0
3818,2014,5106,10083,0,-7,-18,60,78,0
3819,2014,5275,10083,0,-3,2,61,59,1
3820,2014,8691,10287,0,11,24,77,53,1
3821,2014,317,10463,0,15,9,68,59,1
3822,2014,10049,10559,0,13,20,73,53,1
3823,2014,1134,10593,0,-15,-27,37,64,0
3824,2014,4293,10593,0,-7,2,78,76,1
3825,2014,249,10693,0,-13,-40,35,75,0
3826,2014,317,10693,0,1,-1,63,64,0
3827,2014,651,10693,0,-4,-17,52,69,0
3828,2014,4293,10693,0,-6,1,74,73,1
3829,2014,6825,10693,0,-5,-8,77,85,0
3830,2014,5241,10716,0,13,17,57,40,1
3831,2014,5958,10815,0,0,15,74,59,1
3832,2015,6694,175,0,11,9,69,60,1
3833,2015,6659,318,0,-8,-15,58,73,0
3834,2015,9265,318,0,-13,-21,72,93,0
3835,2015,10694,318,0,1,7,85,78,1
3836,2015,10816,318,0,-4,-8,60,68,0
3837,2015,6311,440,0,1,9,87,78,1
3838,2015,10717,440,0,-7,-3,53,56,0
3839,2015,3230,652,0,-11,1,57,56,1
3840,2015,10084,671,0,13,12,79,67,1
3841,2015,2112,760,0,0,1,56,55,1
3842,2015,10498,1009,0,7,6,68,62,1
3843,2015,6572,1043,0,3,3,67,64,1
3844,2015,8912,1043,0,-5,-8,48,56,0
3845,2015,5344,1077,0,0,4,94,90,1
3846,2015,4294,1478,0,7,13,64,51,1
3847,2015,7231,1478,0,-1,-1,65,66,0
3848,2015,10694,1612,0,15,14,86,72,1
3849,2015,3950,2078,0,3,31,83,52,1
3850,2015,760,2112,0,0,-1,55,56,0
3851,2015,6694,2112,0,8,6,72,66,1
3852,2015,7197,2112,0,5,-13,53,66,0
3853,2015,3298,2370,0,-1,-14,52,66,0
3854,2015,5276,2370,0,-6,-20,61,81,0
3855,2015,7455,2370,0,-15,-29,56,85,0
3856,2015,7723,2370,0,-7,-19,49,68,0
3857,2015,9795,2370,0,-4,-6,57,63,0
3858,2015,10694,2370,0,0,-5,63,68,0
3859,2015,3162,2540,0,9,10,84,74,1
3860,2015,2540,3162,0,-9,-10,74,84,0
3861,2015,9795,3162,0,-1,11,75,64,1
3862,2015,5276,3196,0,3,7,70,63,1
3863,2015,652,3230,0,11,-1,56,57,0
3864,2015,10816,3230,0,8,8,75,67,1
3865,2015,2370,3298,0,1,14,66,52,1
3866,2015,3950,3298,0,-5,-19,68,87,0
3867,2015,5806,3298,0,-13,-10,76,86,0
3868,2015,9432,3298,0,-9,-12,62,74,0
3869,2015,4294,3360,0,15,23,79,56,1
3870,2015,4835,3360,0,0,-10,64,74,0
3871,2015,6311,3434,0,9,2,67,65,1
3872,2015,10594,3848,0,3,5,81,76,1
3873,2015,2078,3950,0,-3,-31,52,83,0
3874,2015,3298,3950,0,5,19,87,68,1
3875,2015,9299,3984,0,-11,1,60,59,1
3876,2015,6144,4179,0,-13,-19,56,75,0
3877,2015,10594,4179,0,-5,13,78,65,1
3878,2015,1478,4294,0,-7,-13,51,64,0
3879,2015,3360,4294,0,-15,-23,56,79,0
3880,2015,6572,4294,0,-2,-2,66,68,0
3881,2015,10498,4294,0,-4,-39,39,78,0
3882,2015,10694,4294,0,0,7,71,64,1
3883,2015,10050,4362,0,15,41,93,52,1
3884,2015,5276,4626,0,-3,6,76,70,1
3885,2015,5959,4626,0,-4,-10,65,75,0
3886,2015,6470,4626,0,-1,-13,53,66,0
3887,2015,9347,4626,0,-9,-2,55,57,0
3888,2015,5959,4762,0,1,1,66,65,1
3889,2015,3360,4835,0,0,10,74,64,1
3890,2015,9948,4971,0,-9,-3,62,65,0
3891,2015,10498,4971,0,-1,10,69,59,1
3892,2015,2370,5276,0,6,20,81,61,1
3893,2015,3196,5276,0,-3,-7,63,70,0
3894,2015,4626,5276,0,3,-6,70,76,0
3895,2015,6694,5276,0,4,-4,58,62,0
3896,2015,10084,5276,0,5,-6,54,60,0
3897,2015,1077,5344,0,0,-4,90,94,0
3898,2015,10816,5344,0,5,19,76,57,1
3899,2015,3298,5806,0,13,10,86,76,1
3900,2015,4626,5959,0,4,10,75,65,1
3901,2015,4762,5959,0,-1,-1,65,66,0
3902,2015,10050,5959,0,7,-3,68,71,0
3903,2015,4179,6144,0,13,19,75,56,1
3904,2015,440,6311,0,-1,-9,78,87,0
3905,2015,3434,6311,0,-9,-2,65,67,0
3906,2015,10694,6311,0,3,7,79,72,1
3907,2015,7455,6334,0,0,4,81,77,1
3908,2015,6572,6402,0,11,4,69,65,1
3909,2015,4626,6470,0,1,13,66,53,1
3910,2015,10782,6470,0,-7,-17,54,71,0
3911,2015,1043,6572,0,-3,-3,64,67,0
3912,2015,4294,6572,0,2,2,68,66,1
3913,2015,6402,6572,0,-11,-4,65,69,0
3914,2015,10594,6572,0,-4,-11,70,81,0
3915,2015,318,6659,0,8,15,73,58,1
3916,2015,9914,6659,0,3,-3,72,75,0
3917,2015,175,6694,0,-11,-9,60,69,0
3918,2015,2112,6694,0,-8,-6,66,72,0
3919,2015,5276,6694,0,-4,4,62,58,1
3920,2015,6826,6728,0,1,6,79,73,1
3921,2015,6728,6826,0,-1,-6,73,79,0
3922,2015,10694,6826,0,7,7,72,65,1
3923,2015,2112,7197,0,-5,13,66,53,1
3924,2015,1478,7231,0,1,1,66,65,1
3925,2015,2370,7455,0,15,29,85,56,1
3926,2015,6334,7455,0,0,-4,77,81,0
3927,2015,2370,7723,0,7,19,68,49,1
3928,2015,8435,7723,0,-1,-12,64,76,0
3929,2015,9795,8021,0,7,7,57,50,1
3930,2015,9432,8089,0,-5,1,60,59,1
3931,2015,7723,8435,0,1,12,76,64,1
3932,2015,1043,8912,0,5,8,56,48,1
3933,2015,318,9265,0,13,21,93,72,1
3934,2015,3984,9299,0,11,-1,59,60,0
3935,2015,9432,9299,0,3,17,92,75,1
3936,2015,4626,9347,0,9,2,57,55,1
3937,2015,3298,9432,0,9,12,74,62,1
3938,2015,8089,9432,0,5,-1,59,60,0
3939,2015,9299,9432,0,-3,-17,75,92,0
3940,2015,2370,9795,0,4,6,63,57,1
3941,2015,3162,9795,0,1,-11,64,75,0
3942,2015,8021,9795,0,-7,-7,50,57,0
3943,2015,6659,9914,0,-3,3,75,72,1
3944,2015,4971,9948,0,9,3,65,62,1
3945,2015,4362,10050,0,-15,-41,52,93,0
3946,2015,5959,10050,0,-7,3,71,68,1
3947,2015,671,10084,0,-13,-12,67,79,0
3948,2015,5276,10084,0,-5,6,60,54,1
3949,2015,1009,10498,0,-7,-6,62,68,0
3950,2015,4294,10498,0,4,39,78,39,1
3951,2015,4971,10498,0,1,-10,59,69,0
3952,2015,3848,10594,0,-3,-5,76,81,0
3953,2015,4179,10594,0,5,-13,65,78,0
3954,2015,6572,10594,0,4,11,81,70,1
3955,2015,318,10694,0,-1,-7,78,85,0
3956,2015,1612,10694,0,-15,-14,72,86,0
3957,2015,2370,10694,0,0,5,68,63,1
3958,2015,4294,10694,0,0,-7,64,71,0
3959,2015,6311,10694,0,-3,-7,72,79,0
3960,2015,6826,10694,0,-7,-7,65,72,0
3961,2015,440,10717,0,7,3,56,53,1
3962,2015,6470,10782,0,7,17,71,54,1
3963,2015,318,10816,0,4,8,68,60,1
3964,2015,3230,10816,0,-8,-8,67,75,0
3965,2015,5344,10816,0,-5,-19,57,76,0
3966,2016,10595,319,0,-5,10,65,55,1
3967,2016,3985,387,0,8,17,78,61,1
3968,2016,7232,387,0,7,-2,83,85,0
3969,2016,4180,585,0,15,26,105,79,1
3970,2016,10851,653,0,-7,4,79,75,1
3971,2016,5175,1010,0,11,7,79,72,1
3972,2016,9015,1044,0,1,-10,61,71,0
3973,2016,10085,1044,0,8,8,77,69,1
3974,2016,3469,1170,0,-9,11,77,66,1
3975,2016,3849,1411,0,7,25,99,74,1
3976,2016,8470,1479,0,1,2,78,76,1
3977,2016,1810,1708,0,-1,7,74,67,1
3978,2016,1708,1810,0,1,-7,67,74,0
3979,2016,4180,1810,0,8,12,73,61,1
3980,2016,6695,1922,0,13,14,82,68,1
3981,2016,8693,2113,0,-3,19,70,51,1
3982,2016,6827,2371,0,3,14,82,68,1
3983,2016,9626,2371,0,-9,-8,85,93,0
3984,2016,10851,2371,0,-8,-7,64,71,0
3985,2016,2776,2706,0,0,31,96,65,1
3986,2016,2706,2776,0,0,-31,65,96,0
3987,2016,6312,2776,0,15,16,83,67,1
3988,2016,9796,2977,0,11,11,80,69,1
3989,2016,7990,3299,0,5,-16,52,68,0
3990,2016,8693,3299,0,1,3,63,60,1
